Date,PdDistrict,X,Y
4/4/13,CENTRAL,-122.4179863,37.80790921
4/3/13,NORTHERN,-122.4211675,37.79364041
3/31/13,RICHMOND,-122.5091619,37.77555264
4/4/13,TENDERLOIN,-122.410512,37.78266374
4/4/13,TENDERLOIN,-122.410512,37.78266374
4/4/13,TENDERLOIN,-122.410512,37.78266374
3/1/13,CENTRAL,-122.4149703,37.79935318
4/4/13,MISSION,-122.4196718,37.76505012
3/26/13,BAYVIEW,-122.3945005,37.72011211
3/4/13,NORTHERN,-122.4444476,37.80275226
4/4/13,TENDERLOIN,-122.4142809,37.78321451
4/4/13,INGLESIDE,-122.4332427,37.72695523
4/4/13,INGLESIDE,-122.4332427,37.72695523
4/4/13,CENTRAL,-122.4072787,37.80741901
4/4/13,BAYVIEW,-122.3965161,37.75231122
4/4/13,PARK,-122.4381974,37.77314523
4/4/13,CENTRAL,-122.4096356,37.79850446
4/4/13,SOUTHERN,-122.4085544,37.78271826
4/4/13,SOUTHERN,-122.4085544,37.78271826
4/3/13,SOUTHERN,-122.391277,37.78483444
4/2/13,NORTHERN,-122.4319913,37.77954549
4/4/13,TENDERLOIN,-122.4057954,37.78672463
3/22/13,SOUTHERN,-122.4139456,37.77803287
4/4/13,BAYVIEW,-122.3871139,37.73357989
4/4/13,SOUTHERN,-122.4204608,37.77154397
4/4/13,MISSION,-122.4196718,37.76505012
4/4/13,MISSION,-122.4196718,37.76505012
4/4/13,MISSION,-122.4196718,37.76505012
4/4/13,SOUTHERN,-122.4041209,37.78705313
4/4/13,SOUTHERN,-122.4070368,37.78475328
3/25/13,BAYVIEW,-122.3959128,37.75727749
3/25/13,BAYVIEW,-122.3959128,37.75727749
4/4/13,BAYVIEW,-122.4060881,37.73097526
4/4/13,TENDERLOIN,-122.4113284,37.78599631
4/4/13,SOUTHERN,-122.403743,37.7752317
4/4/13,NORTHERN,-122.4187428,37.78605236
4/4/13,INGLESIDE,-122.4501183,37.72208248
4/4/13,CENTRAL,-122.3991655,37.79512635
4/4/13,CENTRAL,-122.3991655,37.79512635
3/30/13,SOUTHERN,-122.4002352,37.78717837
4/4/13,NORTHERN,-122.4374737,37.80069527
4/3/13,RICHMOND,-122.4851277,37.78003731
4/3/13,TARAVAL,-122.4760116,37.72909101
4/3/13,TARAVAL,-122.4760116,37.72909101
4/3/13,TARAVAL,-122.4760116,37.72909101
4/3/13,TARAVAL,-122.4760116,37.72909101
2/2/13,SOUTHERN,-122.403743,37.7752317
3/19/13,INGLESIDE,-122.4202703,37.74758634
4/4/13,INGLESIDE,-122.426391,37.73367492
4/4/13,INGLESIDE,-122.426391,37.73367492
4/4/13,INGLESIDE,-122.426391,37.73367492
4/4/13,TENDERLOIN,-122.4058785,37.78574227
4/4/13,TENDERLOIN,-122.4058785,37.78574227
4/4/13,TENDERLOIN,-122.4058785,37.78574227
4/4/13,SOUTHERN,-122.4107935,37.77201158
4/4/13,NORTHERN,-122.4309083,37.7828933
4/4/13,TENDERLOIN,-122.4099136,37.78321555
4/4/13,TENDERLOIN,-122.4099136,37.78321555
4/4/13,TENDERLOIN,-122.4099136,37.78321555
4/4/13,BAYVIEW,-122.4047322,37.74370706
4/4/13,MISSION,-122.4066627,37.75688158
4/4/13,MISSION,-122.4066627,37.75688158
4/2/13,SOUTHERN,-122.403743,37.7752317
4/4/13,TENDERLOIN,-122.4120355,37.78137602
4/4/13,TENDERLOIN,-122.4120355,37.78137602
4/4/13,SOUTHERN,-122.4065365,37.77928791
4/4/13,SOUTHERN,-122.4065365,37.77928791
4/4/13,INGLESIDE,-122.4290355,37.72076923
4/4/13,SOUTHERN,-122.3894429,37.79123257
4/4/13,SOUTHERN,-122.3894429,37.79123257
4/4/13,SOUTHERN,-122.3894429,37.79123257
4/4/13,SOUTHERN,-122.3894429,37.79123257
4/4/13,SOUTHERN,-122.3894429,37.79123257
4/4/13,SOUTHERN,-122.3894429,37.79123257
4/4/13,SOUTHERN,-122.3894429,37.79123257
4/3/13,CENTRAL,-122.4120986,37.79816633
4/4/13,PARK,-122.4592227,37.77143287
4/4/13,CENTRAL,-122.4152454,37.80541652
4/4/13,MISSION,-122.4177567,37.76981424
4/1/13,SOUTHERN,-122.3965808,37.78806135
4/4/13,SOUTHERN,-122.4083778,37.78128085
4/4/13,MISSION,-122.4268931,37.76916184
4/4/13,MISSION,-122.4268931,37.76916184
4/4/13,MISSION,-122.4296941,37.75707737
3/26/13,PARK,-122.4391554,37.77853516
3/26/13,PARK,-122.4391554,37.77853516
4/4/13,BAYVIEW,-122.4022101,37.72810422
4/4/13,SOUTHERN,-122.403743,37.7752317
4/4/13,MISSION,-122.4204347,37.76337581
4/4/13,MISSION,-122.4204347,37.76337581
4/4/13,TENDERLOIN,-122.41677,37.77958458
4/3/13,NORTHERN,-122.4287063,37.78044782
4/4/13,NORTHERN,-122.4317636,37.77883512
4/4/13,TARAVAL,-122.4760116,37.72909101
4/4/13,SOUTHERN,-122.4107144,37.7729938
4/3/13,TARAVAL,-122.4680301,37.72162524
3/25/13,MISSION,-122.4066566,37.75682561
4/4/13,INGLESIDE,-122.438808,37.72360145
4/4/13,MISSION,-122.4092161,37.76571589
2/26/13,CENTRAL,-122.4016636,37.79204864
2/26/13,CENTRAL,-122.4016636,37.79204864
4/4/13,MISSION,-122.4268931,37.76916184
4/4/13,PARK,-122.4548776,37.768147
4/4/13,SOUTHERN,-122.4159345,37.77530093
4/4/13,BAYVIEW,-122.3895093,37.73889571
4/4/13,SOUTHERN,-122.4066595,37.7850491
4/4/13,SOUTHERN,-122.4066595,37.7850491
4/4/13,SOUTHERN,-122.4066595,37.7850491
4/4/13,TARAVAL,-122.4760116,37.72909101
4/2/13,PARK,-122.4410901,37.77182118
4/4/13,INGLESIDE,-122.4178542,37.73290582
4/4/13,INGLESIDE,-122.4178542,37.73290582
4/4/13,RICHMOND,-122.4897465,37.77569687
4/3/13,INGLESIDE,-122.4336234,37.72623583
4/4/13,TENDERLOIN,-122.4107688,37.78321452
4/4/13,TENDERLOIN,-122.4107688,37.78321452
4/4/13,TENDERLOIN,-122.4107688,37.78321452
4/4/13,MISSION,-122.4189937,37.76669002
4/4/13,MISSION,-122.4189937,37.76669002
4/3/13,NORTHERN,-122.4225624,37.77682378
4/4/13,SOUTHERN,-122.403743,37.7752317
4/4/13,BAYVIEW,-122.3993827,37.73019084
4/4/13,SOUTHERN,-122.4155629,37.76972579
4/4/13,TARAVAL,-122.5033508,37.73959521
4/4/13,TENDERLOIN,-122.4151525,37.7834976
4/4/13,TENDERLOIN,-122.4151525,37.7834976
4/4/13,TENDERLOIN,-122.4151525,37.7834976
4/4/13,TENDERLOIN,-122.4151525,37.7834976
4/4/13,NORTHERN,-122.417231,37.77870322
4/4/13,PARK,-122.4587278,37.74765299
4/4/13,MISSION,-122.4174972,37.76483652
4/4/13,NORTHERN,-122.4201203,37.78775706
4/4/13,NORTHERN,-122.4201203,37.78775706
4/4/13,TENDERLOIN,-122.4124143,37.7830038
4/4/13,SOUTHERN,-122.4104995,37.77090801
4/3/13,CENTRAL,-122.4095436,37.79385115
4/4/13,BAYVIEW,-122.3915229,37.73243239
4/4/13,TENDERLOIN,-122.4151834,37.78452872
4/3/13,CENTRAL,-122.4123945,37.80565837
4/4/13,SOUTHERN,-122.4220286,37.77292337
4/4/13,MISSION,-122.4196718,37.76505012
4/4/13,MISSION,-122.4196718,37.76505012
4/4/13,BAYVIEW,-122.4192465,37.72901146
4/4/13,SOUTHERN,-122.4027126,37.78325965
4/2/13,BAYVIEW,-122.3908706,37.75510391
4/4/13,SOUTHERN,-122.4046312,37.78085163
4/4/13,SOUTHERN,-122.4125153,37.78047775
4/4/13,TARAVAL,-122.4581899,37.72431647
4/4/13,TARAVAL,-122.4581899,37.72431647
4/4/13,TARAVAL,-122.4817277,37.7175704
3/15/13,MISSION,-122.4066566,37.75682561
4/4/13,NORTHERN,-122.4227483,37.77871329
4/4/13,MISSION,-122.4211682,37.76729795
4/4/13,MISSION,-122.4166646,37.75701914
4/4/13,NORTHERN,-122.4197892,37.77776094
4/4/13,SOUTHERN,-122.3986252,37.78525945
4/4/13,SOUTHERN,-122.3986252,37.78525945
4/4/13,TENDERLOIN,-122.4151037,37.77975306
4/4/13,TENDERLOIN,-122.4151037,37.77975306
4/4/13,SOUTHERN,-122.3707409,37.81704633
4/4/13,BAYVIEW,-122.3909717,37.73401522
4/4/13,BAYVIEW,-122.3909717,37.73401522
4/4/13,BAYVIEW,-122.3909717,37.73401522
4/4/13,BAYVIEW,-122.3909717,37.73401522
4/4/13,PARK,-122.4331656,37.76458841
4/4/13,SOUTHERN,-122.3973744,37.7875282
4/4/13,NORTHERN,-122.4217172,37.78575574
4/4/13,NORTHERN,-122.4213958,37.78568434
4/4/13,MISSION,-122.4217338,37.76329969
4/4/13,MISSION,-122.4186797,37.76507757
4/4/13,MISSION,-122.4186797,37.76507757
4/4/13,TENDERLOIN,-122.4143262,37.78367957
4/4/13,TENDERLOIN,-122.4143262,37.78367957
4/4/13,TARAVAL,-122.4827965,37.76334383
4/4/13,SOUTHERN,-122.4066595,37.7850491
4/4/13,SOUTHERN,-122.4066595,37.7850491
4/4/13,SOUTHERN,-122.403743,37.7752317
4/4/13,BAYVIEW,-122.3900665,37.72891162
4/4/13,BAYVIEW,-122.3900665,37.72891162
4/4/13,INGLESIDE,-122.4175015,37.74225582
4/4/13,SOUTHERN,-122.4075459,37.78440118
4/4/13,SOUTHERN,-122.403743,37.7752317
4/5/13,BAYVIEW,-122.3987536,37.7311068
4/4/13,CENTRAL,-122.4090908,37.78823984
4/5/13,BAYVIEW,-122.3893106,37.73874184
4/5/13,INGLESIDE,-122.4410181,37.71645868
4/5/13,BAYVIEW,-122.3987536,37.7311068
4/5/13,RICHMOND,-122.4400051,37.78520198
4/5/13,RICHMOND,-122.4400051,37.78520198
4/4/13,NORTHERN,-122.4314216,37.78585272
4/4/13,SOUTHERN,-122.4155261,37.77311632
4/5/13,SOUTHERN,-122.4003024,37.77779923
4/4/13,CENTRAL,-122.414488,37.79350372
4/5/13,CENTRAL,-122.4124915,37.7877389
4/5/13,PARK,-122.4403597,37.77084802
4/5/13,MISSION,-122.4173326,37.7635719
4/5/13,CENTRAL,-122.408623,37.79762656
4/5/13,TARAVAL,-122.4739648,37.71883517
4/5/13,TARAVAL,-122.4739648,37.71883517
4/4/13,NORTHERN,-122.4191792,37.78887714
3/13/13,MISSION,-122.4088878,37.74878977
4/5/13,NORTHERN,-122.4202627,37.78826279
4/5/13,SOUTHERN,-122.4151974,37.77831339
4/5/13,RICHMOND,-122.4722981,37.77311436
4/4/13,BAYVIEW,-122.394419,37.73643254
4/4/13,BAYVIEW,-122.394419,37.73643254
4/5/13,SOUTHERN,-122.4106244,37.78192311
4/5/13,SOUTHERN,-122.4106244,37.78192311
4/5/13,SOUTHERN,-122.4106244,37.78192311
4/5/13,SOUTHERN,-122.3963054,37.7932572
4/5/13,TENDERLOIN,-122.4159367,37.78397915
4/5/13,MISSION,-122.4208144,37.75370319
4/5/13,NORTHERN,-122.4320422,37.77979456
4/5/13,CENTRAL,-122.4053887,37.80666209
4/5/13,NORTHERN,-122.4204025,37.78916438
4/5/13,NORTHERN,-122.4204025,37.78916438
4/5/13,NORTHERN,-122.4204025,37.78916438
4/5/13,MISSION,-122.42895,37.76750273
4/5/13,MISSION,-122.42895,37.76750273
4/5/13,CENTRAL,-122.4137507,37.80657194
4/5/13,MISSION,-122.4310373,37.74837018
4/5/13,TENDERLOIN,-122.4112238,37.78218828
3/26/13,MISSION,-122.4337712,37.76101176
4/5/13,MISSION,-122.414089,37.75250508
4/5/13,SOUTHERN,-122.4131631,37.77499264
4/3/13,SOUTHERN,-122.3951549,37.77542164
4/5/13,PARK,-122.4578921,37.76342667
4/5/13,PARK,-122.4578921,37.76342667
4/5/13,CENTRAL,-122.4016424,37.79201755
4/4/13,BAYVIEW,-122.3888249,37.71858214
4/5/13,RICHMOND,-122.4895572,37.7723574
4/5/13,SOUTHERN,-122.4121905,37.78078355
4/4/13,TARAVAL,-122.5071257,37.7627869
4/5/13,PARK,-122.4533546,37.76824631
4/3/13,TARAVAL,-122.4685244,37.75074537
4/5/13,PARK,-122.4606609,37.75988615
4/5/13,PARK,-122.4606609,37.75988615
4/4/13,INGLESIDE,-122.4074975,37.74330538
4/5/13,BAYVIEW,-122.3891408,37.7196782
4/5/13,RICHMOND,-122.4696287,37.78076803
4/5/13,SOUTHERN,-122.4028362,37.78702745
4/5/13,SOUTHERN,-122.4028362,37.78702745
4/5/13,INGLESIDE,-122.4353136,37.7207373
4/5/13,INGLESIDE,-122.4353136,37.7207373
4/5/13,INGLESIDE,-122.4353136,37.7207373
4/5/13,INGLESIDE,-122.4353136,37.7207373
4/5/13,NORTHERN,-122.4178091,37.7847099
4/4/13,INGLESIDE,-122.4053581,37.70841218
4/4/13,RICHMOND,-122.4882176,37.78373587
4/4/13,RICHMOND,-122.4882176,37.78373587
4/3/13,CENTRAL,-122.4089585,37.79903737
4/5/13,CENTRAL,-122.3963151,37.79329351
4/1/13,SOUTHERN,-122.4089536,37.78328787
4/4/13,MISSION,-122.4157338,37.75788651
4/4/13,MISSION,-122.4157338,37.75788651
4/4/13,INGLESIDE,-122.4189711,37.71254369
4/5/13,SOUTHERN,-122.403743,37.7752317
4/5/13,SOUTHERN,-122.403743,37.7752317
4/4/13,TARAVAL,-122.4836126,37.76472296
4/5/13,CENTRAL,-122.4124915,37.7877389
4/5/13,TARAVAL,-122.4813161,37.74723698
4/5/13,TARAVAL,-122.4813161,37.74723698
4/5/13,TARAVAL,-122.4813161,37.74723698
4/5/13,CENTRAL,-122.418872,37.80688127
4/5/13,CENTRAL,-122.4066697,37.79786417
4/5/13,SOUTHERN,-122.4065365,37.77928791
4/5/13,PARK,-122.4347997,37.76565655
4/5/13,TENDERLOIN,-122.4121169,37.78135597
4/4/13,NORTHERN,-122.4260871,37.77580452
4/5/13,BAYVIEW,-122.4056989,37.74237643
4/5/13,BAYVIEW,-122.4056989,37.74237643
4/4/13,SOUTHERN,-122.4036752,37.77517751
4/3/13,NORTHERN,-122.4262022,37.80105982
4/4/13,TENDERLOIN,-122.417174,37.78434021
4/5/13,SOUTHERN,-122.3919049,37.78938376
4/4/13,CENTRAL,-122.4059865,37.78959078
4/3/13,RICHMOND,-122.4424865,37.78399456
4/5/13,CENTRAL,-122.4089576,37.80131143
4/5/13,CENTRAL,-122.4089576,37.80131143
4/5/13,TARAVAL,-122.4559987,37.7210261
3/27/13,TENDERLOIN,-122.4064571,37.78710538
4/5/13,MISSION,-122.4092161,37.76571589
4/5/13,PARK,-122.4409239,37.77363511
4/3/13,RICHMOND,-122.4888638,37.77838005
4/5/13,TENDERLOIN,-122.4139046,37.78224984
4/5/13,CENTRAL,-122.4179863,37.80790921
4/5/13,INGLESIDE,-122.4523019,37.72429168
4/1/13,SOUTHERN,-122.4004283,37.78504029
4/5/13,TARAVAL,-122.4852263,37.71469453
4/5/13,BAYVIEW,-122.3962264,37.72076486
4/5/13,INGLESIDE,-122.4013334,37.7172161
3/25/13,MISSION,-122.4205703,37.76441352
4/5/13,CENTRAL,-122.4115454,37.78728709
4/5/13,PARK,-122.4640642,37.76318248
4/5/13,SOUTHERN,-122.4172193,37.7728604
4/5/13,CENTRAL,-122.4072323,37.79038942
4/5/13,NORTHERN,-122.4334824,37.80310538
4/5/13,SOUTHERN,-122.4070745,37.78481786
4/4/13,INGLESIDE,-122.4157929,37.74489757
4/5/13,SOUTHERN,-122.3895953,37.7798612
4/5/13,CENTRAL,-122.399963,37.79320931
4/5/13,CENTRAL,-122.399963,37.79320931
4/4/13,RICHMOND,-122.4575606,37.77742383
4/4/13,NORTHERN,-122.4329588,37.78435971
4/5/13,SOUTHERN,-122.3898981,37.77489819
4/5/13,NORTHERN,-122.4231771,37.77395318
4/5/13,NORTHERN,-122.4231771,37.77395318
4/5/13,INGLESIDE,-122.4268002,37.74015322
4/5/13,TARAVAL,-122.4852263,37.71469453
4/5/13,CENTRAL,-122.4136276,37.80558276
4/5/13,CENTRAL,-122.4136276,37.80558276
4/5/13,CENTRAL,-122.4136276,37.80558276
4/5/13,TARAVAL,-122.4590771,37.71320508
4/5/13,PARK,-122.4458156,37.76796518
4/5/13,SOUTHERN,-122.4038882,37.78723701
4/4/13,PARK,-122.4351877,37.76267028
3/25/13,RICHMOND,-122.4440556,37.78981729
4/5/13,SOUTHERN,-122.403743,37.7752317
4/5/13,MISSION,-122.4186922,37.75439787
4/5/13,TARAVAL,-122.4709928,37.75072814
3/26/13,MISSION,-122.4196165,37.75534874
4/5/13,PARK,-122.4439369,37.77035501
4/1/13,INGLESIDE,-122.4298686,37.72928173
4/5/13,BAYVIEW,-122.3905219,37.73754398
4/5/13,MISSION,-122.415966,37.74920585
4/5/13,SOUTHERN,-122.4030124,37.77570432
4/5/13,NORTHERN,-122.4229607,37.77747235
4/5/13,TENDERLOIN,-122.4102251,37.78610209
4/4/13,TARAVAL,-122.4761493,37.74970458
4/5/13,INGLESIDE,-122.4523019,37.72429168
4/5/13,NORTHERN,-122.4256662,37.78333732
4/5/13,NORTHERN,-122.4256662,37.78333732
4/5/13,NORTHERN,-122.4241231,37.8033394
4/5/13,NORTHERN,-122.4241231,37.8033394
4/5/13,BAYVIEW,-122.3956365,37.75673229
4/5/13,SOUTHERN,-122.4058785,37.77522525
4/5/13,SOUTHERN,-122.4058785,37.77522525
4/5/13,PARK,-122.4335751,37.76917675
4/4/13,TENDERLOIN,-122.4114739,37.78410818
4/4/13,TENDERLOIN,-122.4114739,37.78410818
4/5/13,CENTRAL,-122.4090014,37.79569704
4/5/13,NORTHERN,-122.4296407,37.78476407
4/5/13,SOUTHERN,-122.4152498,37.7766128
4/2/13,NORTHERN,-122.4228376,37.79218208
4/5/13,INGLESIDE,-122.4516229,37.74553304
4/3/13,INGLESIDE,-122.4068911,37.71879859
4/4/13,NORTHERN,-122.41824,37.786048
4/4/13,NORTHERN,-122.41824,37.786048
4/5/13,MISSION,-122.4298165,37.76677384
4/5/13,MISSION,-122.4203957,37.74889202
4/5/13,MISSION,-122.4203957,37.74889202
4/5/13,MISSION,-122.4203957,37.74889202
4/5/13,SOUTHERN,-122.3995112,37.77592594
4/4/13,MISSION,-122.4290125,37.75068518
4/5/13,SOUTHERN,-122.4075459,37.78440118
4/5/13,SOUTHERN,-122.4038902,37.78462377
4/5/13,SOUTHERN,-122.4038902,37.78462377
4/5/13,NORTHERN,-122.4319524,37.77956475
4/5/13,PARK,-122.4499581,37.76580008
4/5/13,NORTHERN,-122.4246887,37.78533396
4/4/13,INGLESIDE,-122.42026,37.7252883
4/5/13,BAYVIEW,-122.3789618,37.73611442
4/5/13,BAYVIEW,-122.3789618,37.73611442
4/5/13,INGLESIDE,-122.4204299,37.71196297
4/5/13,INGLESIDE,-122.4204299,37.71196297
4/5/13,INGLESIDE,-122.4204299,37.71196297
4/2/13,TENDERLOIN,-122.4095414,37.7847899
4/5/13,TENDERLOIN,-122.4122242,37.78207293
4/5/13,NORTHERN,-122.4249114,37.79558018
4/4/13,NORTHERN,-122.4320064,37.78815897
4/5/13,INGLESIDE,-122.4274493,37.73491878
4/5/13,NORTHERN,-122.428454,37.77905067
4/5/13,SOUTHERN,-122.4075459,37.78440118
4/5/13,SOUTHERN,-122.4075459,37.78440118
4/5/13,SOUTHERN,-122.4045875,37.78673168
4/5/13,SOUTHERN,-122.4045875,37.78673168
4/5/13,SOUTHERN,-122.4045875,37.78673168
4/5/13,TARAVAL,-122.4561336,37.72003241
4/4/13,SOUTHERN,-122.4067282,37.77762955
4/4/13,NORTHERN,-122.4254239,37.78899458
4/5/13,SOUTHERN,-122.4082652,37.78221707
4/1/13,BAYVIEW,-122.4028223,37.72958828
4/5/13,BAYVIEW,-122.397703,37.75403442
4/5/13,TARAVAL,-122.4782104,37.76354659
4/5/13,TARAVAL,-122.4782104,37.76354659
4/5/13,NORTHERN,-122.418601,37.78026075
4/5/13,RICHMOND,-122.4898047,37.77089178
3/29/13,TARAVAL,-122.4744991,37.75869575
4/5/13,INGLESIDE,-122.4335711,37.73446604
4/5/13,INGLESIDE,-122.4335711,37.73446604
4/5/13,NORTHERN,-122.428322,37.77608947
4/1/13,RICHMOND,-122.4963774,37.77762609
4/5/13,MISSION,-122.4217338,37.76329969
4/5/13,TARAVAL,-122.4748451,37.74429204
4/5/13,PARK,-122.4456273,37.74824726
4/5/13,PARK,-122.4456273,37.74824726
4/5/13,BAYVIEW,-122.4025458,37.76412692
4/5/13,BAYVIEW,-122.4025458,37.76412692
4/5/13,MISSION,-122.4092161,37.76571589
4/5/13,MISSION,-122.4184482,37.75223917
4/5/13,MISSION,-122.4184482,37.75223917
4/5/13,MISSION,-122.4184482,37.75223917
4/5/13,TARAVAL,-122.4898716,37.74245852
4/5/13,INGLESIDE,-122.4341092,37.73352777
4/5/13,BAYVIEW,-122.3949285,37.72397482
4/5/13,NORTHERN,-122.4307985,37.78256956
4/4/13,SOUTHERN,-122.4106718,37.77947047
4/5/13,TENDERLOIN,-122.409135,37.783694
4/5/13,TENDERLOIN,-122.409135,37.783694
4/5/13,SOUTHERN,-122.3906386,37.7791029
4/5/13,SOUTHERN,-122.3906386,37.7791029
4/2/13,MISSION,-122.4175337,37.75371827
4/5/13,SOUTHERN,-122.3972753,37.77896578
4/5/13,INGLESIDE,-122.4394381,37.71567436
4/5/13,TENDERLOIN,-122.4049139,37.78757344
4/5/13,MISSION,-122.423644,37.75996673
4/5/13,TARAVAL,-122.4683989,37.71422897
4/5/13,MISSION,-122.4104587,37.75726601
4/5/13,MISSION,-122.4104587,37.75726601
4/5/13,MISSION,-122.4104587,37.75726601
4/5/13,SOUTHERN,-122.3935993,37.78799644
4/5/13,RICHMOND,-122.4404038,37.78808625
4/5/13,TENDERLOIN,-122.4123307,37.7848892
4/5/13,TENDERLOIN,-122.411526,37.78403378
4/5/13,TENDERLOIN,-122.411526,37.78403378
4/5/13,BAYVIEW,-122.3808209,37.74597703
4/5/13,TARAVAL,-122.4768455,37.74222344
4/5/13,MISSION,-122.4198547,37.76740065
4/5/13,SOUTHERN,-122.4042702,37.78447885
4/5/13,TENDERLOIN,-122.4108317,37.78331467
4/4/13,PARK,-122.4390488,37.77341013
4/5/13,NORTHERN,-122.4187972,37.78700448
4/5/13,NORTHERN,-122.4187972,37.78700448
4/5/13,TENDERLOIN,-122.4151278,37.77978707
4/5/13,TENDERLOIN,-122.4151278,37.77978707
4/5/13,NORTHERN,-122.4281511,37.78578282
4/5/13,RICHMOND,-122.452434,37.78926456
4/5/13,INGLESIDE,-122.4403141,37.7174501
4/5/13,TARAVAL,-122.4861553,37.73881836
4/5/13,SOUTHERN,-122.4202914,37.77089739
4/5/13,MISSION,-122.4066566,37.75682561
4/5/13,SOUTHERN,-122.3920823,37.78184577
4/5/13,SOUTHERN,-122.4169028,37.7717235
4/5/13,MISSION,-122.4368099,37.74883815
4/5/13,CENTRAL,-122.3963105,37.79394072
4/5/13,BAYVIEW,-122.3748394,37.73041111
4/5/13,BAYVIEW,-122.3748394,37.73041111
4/5/13,INGLESIDE,-122.3999255,37.71501895
4/5/13,MISSION,-122.4066566,37.75682561
4/5/13,MISSION,-122.4184406,37.75261305
4/5/13,INGLESIDE,-122.4182792,37.71230492
4/5/13,MISSION,-122.4181201,37.76030123
4/5/13,NORTHERN,-122.4234046,37.78733819
4/5/13,MISSION,-122.4077202,37.76616093
4/5/13,CENTRAL,-122.4169791,37.78912191
4/5/13,SOUTHERN,-122.4027126,37.78325965
4/5/13,BAYVIEW,-122.3945199,37.73275107
4/5/13,MISSION,-122.4109524,37.75271911
4/5/13,SOUTHERN,-122.4024449,37.78191298
4/5/13,SOUTHERN,-122.4105317,37.77893289
4/5/13,SOUTHERN,-122.4105317,37.77893289
4/5/13,CENTRAL,-122.4125452,37.80193058
4/5/13,CENTRAL,-122.4125452,37.80193058
4/5/13,BAYVIEW,-122.394419,37.73643254
4/5/13,BAYVIEW,-122.394419,37.73643254
4/5/13,BAYVIEW,-122.394419,37.73643254
4/5/13,BAYVIEW,-122.394419,37.73643254
4/5/13,SOUTHERN,-122.403743,37.7752317
4/5/13,NORTHERN,-122.4219442,37.77303684
4/5/13,SOUTHERN,-122.4001141,37.78044741
4/4/13,NORTHERN,-122.4329146,37.78435334
1/26/13,INGLESIDE,-122.4216071,37.74301148
4/5/13,BAYVIEW,-122.3885943,37.7201549
4/5/13,BAYVIEW,-122.3896264,37.73622551
4/5/13,BAYVIEW,-122.3896264,37.73622551
4/5/13,BAYVIEW,-122.3896264,37.73622551
4/5/13,BAYVIEW,-122.3896264,37.73622551
4/5/13,BAYVIEW,-122.3896264,37.73622551
4/5/13,BAYVIEW,-122.3896264,37.73622551
4/6/13,TENDERLOIN,-122.4138696,37.78186219
4/6/13,TENDERLOIN,-122.4138696,37.78186219
4/6/13,TENDERLOIN,-122.4138696,37.78186219
4/5/13,INGLESIDE,-122.4411433,37.71356217
4/5/13,INGLESIDE,-122.4411433,37.71356217
3/15/13,INGLESIDE,-122.4117858,37.73430803
4/6/13,SOUTHERN,-122.4098158,37.78265478
4/6/13,NORTHERN,-122.4226956,37.79217333
4/5/13,NORTHERN,-122.4327824,37.80022154
4/5/13,NORTHERN,-122.4283508,37.77233931
4/5/13,NORTHERN,-122.4283508,37.77233931
4/5/13,NORTHERN,-122.4283508,37.77233931
4/5/13,RICHMOND,-122.4848919,37.78205584
4/5/13,SOUTHERN,-122.4156451,37.7751075
4/6/13,CENTRAL,-122.4056271,37.80252975
4/6/13,MISSION,-122.4319601,37.76505751
4/6/13,MISSION,-122.4319601,37.76505751
4/6/13,SOUTHERN,-122.4089943,37.78079406
4/6/13,SOUTHERN,-122.4089943,37.78079406
4/6/13,SOUTHERN,-122.4089943,37.78079406
4/6/13,INGLESIDE,-122.4286683,37.72853384
4/6/13,INGLESIDE,-122.4019361,37.71417265
4/6/13,INGLESIDE,-122.4019361,37.71417265
4/5/13,BAYVIEW,-122.3949285,37.72397482
4/5/13,BAYVIEW,-122.3949285,37.72397482
4/5/13,BAYVIEW,-122.3949285,37.72397482
4/6/13,TENDERLOIN,-122.4174659,37.78430212
4/6/13,MISSION,-122.4268931,37.76916184
4/6/13,TENDERLOIN,-122.4105672,37.78415518
4/6/13,BAYVIEW,-122.3959009,37.75494928
4/6/13,BAYVIEW,-122.3959009,37.75494928
4/6/13,INGLESIDE,-122.4208921,37.74397181
4/5/13,SOUTHERN,-122.3996348,37.79059175
4/6/13,RICHMOND,-122.4421109,37.78492937
4/6/13,RICHMOND,-122.4421109,37.78492937
4/6/13,TENDERLOIN,-122.4151278,37.77978707
4/6/13,TENDERLOIN,-122.4151278,37.77978707
4/6/13,TENDERLOIN,-122.4151278,37.77978707
4/6/13,TENDERLOIN,-122.4151278,37.77978707
4/5/13,TARAVAL,-122.5053603,37.75307368
4/5/13,TARAVAL,-122.5053603,37.75307368
4/6/13,MISSION,-122.4066566,37.75682561
4/6/13,MISSION,-122.4066566,37.75682561
4/6/13,MISSION,-122.4066566,37.75682561
4/6/13,MISSION,-122.4158727,37.75936085
4/6/13,MISSION,-122.4158727,37.75936085
4/5/13,MISSION,-122.4309818,37.76495493
4/5/13,SOUTHERN,-122.3951632,37.7843097
4/6/13,NORTHERN,-122.4360492,37.79984122
4/6/13,CENTRAL,-122.414127,37.79137861
4/6/13,CENTRAL,-122.4152684,37.78858019
4/6/13,MISSION,-122.4416075,37.75969213
4/6/13,MISSION,-122.417047,37.7620238
4/5/13,PARK,-122.4432049,37.78279836
4/6/13,SOUTHERN,-122.4174199,37.77665397
4/6/13,SOUTHERN,-122.4121905,37.78078355
4/6/13,SOUTHERN,-122.403743,37.7752317
